date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:12	2440/2440	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:11%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fgraphic-designer%2F	breezometer.com/wp-json/oembed/1.0/embed9ee9.json	(from https://breezometer.com/careers/graphic-designer/)
12:01:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:12%20GMT	https://breezometer.com/?p=6835	breezometer.com/indexa828.html	(from https://breezometer.com/careers/graphic-designer/)
12:01:13	2608/2608	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:12%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fgraphic-designer%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed70ab	(from https://breezometer.com/careers/graphic-designer/)
12:01:14	2335/2335	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:13%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fenvironmental-engineer%2F	breezometer.com/wp-json/oembed/1.0/embed06d4.json	(from https://breezometer.com/careers/environmental-engineer/)
12:01:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:14%20GMT	https://breezometer.com/?p=6823	breezometer.com/index38c2.html	(from https://breezometer.com/careers/environmental-engineer/)
12:01:15	2432/2432	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:14%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fenvironmental-engineer%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed93f7	(from https://breezometer.com/careers/environmental-engineer/)
12:01:16	2315/2315	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:15%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Falgorithm-engineer%2F	breezometer.com/wp-json/oembed/1.0/embedc2ec.json	(from https://breezometer.com/careers/algorithm-engineer/)
12:01:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:16%20GMT	https://breezometer.com/?p=6822	breezometer.com/index1a31.html	(from https://breezometer.com/careers/algorithm-engineer/)
12:01:17	2412/2412	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:16%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Falgorithm-engineer%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed621a	(from https://breezometer.com/careers/algorithm-engineer/)
12:01:18	2334/2334	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:17%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fmarketing-manager%2F	breezometer.com/wp-json/oembed/1.0/embed61da.json	(from https://breezometer.com/careers/marketing-manager/)
12:01:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:18%20GMT	https://breezometer.com/?p=6817	breezometer.com/index6512.html	(from https://breezometer.com/careers/marketing-manager/)
12:01:19	2431/2431	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:18%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fmarketing-manager%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed1994	(from https://breezometer.com/careers/marketing-manager/)
12:01:20	2388/2388	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:19%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fpartner-development-manager-apac%2F	breezometer.com/wp-json/oembed/1.0/embed9811.json	(from https://breezometer.com/careers/partner-development-manager-apac/)
12:01:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:20%20GMT	https://breezometer.com/?p=6798	breezometer.com/index100d.html	(from https://breezometer.com/careers/partner-development-manager-apac/)
12:01:21	2489/2489	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:20%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fpartner-development-manager-apac%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed1a2a	(from https://breezometer.com/careers/partner-development-manager-apac/)
12:01:22	2381/2381	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:21%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fautomotive-business-development-manager%2F	breezometer.com/wp-json/oembed/1.0/embed5ba9.json	(from https://breezometer.com/careers/automotive-business-development-manager/)
12:01:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:22%20GMT	https://breezometer.com/?p=6789	breezometer.com/indexacc1.html	(from https://breezometer.com/careers/automotive-business-development-manager/)
12:01:23	2476/2476	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:22%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fautomotive-business-development-manager%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed7c47	(from https://breezometer.com/careers/automotive-business-development-manager/)
12:01:24	2296/2296	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:23%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fairborne-pollen-expert%2F	breezometer.com/wp-json/oembed/1.0/embeddd1c.json	(from https://breezometer.com/careers/airborne-pollen-expert/)
12:01:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:24%20GMT	https://breezometer.com/?p=6780	breezometer.com/index8416.html	(from https://breezometer.com/careers/airborne-pollen-expert/)
12:01:25	2391/2391	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:24%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fairborne-pollen-expert%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embede5a6	(from https://breezometer.com/careers/airborne-pollen-expert/)
12:01:26	2306/2306	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:25%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fcontent-marketer%2F	breezometer.com/wp-json/oembed/1.0/embed545c.json	(from https://breezometer.com/careers/content-marketer/)
12:01:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:26%20GMT	https://breezometer.com/?p=5894	breezometer.com/index1a8a.html	(from https://breezometer.com/careers/content-marketer/)
12:01:27	2403/2403	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:26%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fcontent-marketer%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embede691	(from https://breezometer.com/careers/content-marketer/)
12:01:28	2300/2300	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:27%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fproduct-manager%2F	breezometer.com/wp-json/oembed/1.0/embed35ce.json	(from https://breezometer.com/careers/product-manager/)
12:01:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:28%20GMT	https://breezometer.com/?p=2262	breezometer.com/index5bd0.html	(from https://breezometer.com/careers/product-manager/)
12:01:29	2397/2397	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:28%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fcareers%2Fproduct-manager%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed9108	(from https://breezometer.com/careers/product-manager/)
12:01:30	2336/2336	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:29%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Fair-quality-pilot-paris%2F	breezometer.com/wp-json/oembed/1.0/embed7d8b.json	(from https://breezometer.com/use-cases/air-quality-pilot-paris/)
12:01:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:30%20GMT	https://breezometer.com/?p=4071	breezometer.com/indexfc99.html	(from https://breezometer.com/use-cases/air-quality-pilot-paris/)
12:01:31	2431/2431	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:30%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Fair-quality-pilot-paris%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed9aef	(from https://breezometer.com/use-cases/air-quality-pilot-paris/)
12:01:32	2268/2268	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:31%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Fveolia-client%2F	breezometer.com/wp-json/oembed/1.0/embed8ac0.json	(from https://breezometer.com/use-cases/veolia-client/)
12:01:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:32%20GMT	https://breezometer.com/?p=5167	breezometer.com/index6fee.html	(from https://breezometer.com/use-cases/veolia-client/)
12:01:33	2363/2363	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:32%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Fveolia-client%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embeddd61	(from https://breezometer.com/use-cases/veolia-client/)
12:01:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:33%20GMT	https://breezometer.com/use/client-digital-health-mobile-app/	breezometer.com/use/client-digital-health-mobile-app/index.html	(from https://breezometer.com/use-cases/veolia-client/)
12:01:34	2276/2276	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:33%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Ffoobot-case-study%2F	breezometer.com/wp-json/oembed/1.0/embedb038.json	(from https://breezometer.com/use-cases/foobot-case-study/)
12:01:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:34%20GMT	https://breezometer.com/?p=5295	breezometer.com/index43a1.html	(from https://breezometer.com/use-cases/foobot-case-study/)
12:01:35	2371/2371	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:34%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Ffoobot-case-study%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embedf59e	(from https://breezometer.com/use-cases/foobot-case-study/)
12:01:36	2464/2464	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:35%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Fclient-air-quality-cities-current-by-ge%2F	breezometer.com/wp-json/oembed/1.0/embeda88a.json	(from https://breezometer.com/use-cases/client-air-quality-cities-current-by-ge/)
12:01:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:36%20GMT	https://breezometer.com/?p=4917	breezometer.com/index7ce8.html	(from https://breezometer.com/use-cases/client-air-quality-cities-current-by-ge/)
12:01:37	2561/2561	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:36%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Fclient-air-quality-cities-current-by-ge%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embedfd39	(from https://breezometer.com/use-cases/client-air-quality-cities-current-by-ge/)
12:01:38	2268/2268	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:37%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Fclient-rzmask%2F	breezometer.com/wp-json/oembed/1.0/embed3817.json	(from https://breezometer.com/use-cases/client-rzmask/)
12:01:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:38%20GMT	https://breezometer.com/?p=5065	breezometer.com/index5aa8.html	(from https://breezometer.com/use-cases/client-rzmask/)
12:01:39	2363/2363	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:38%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Fclient-rzmask%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed1bae	(from https://breezometer.com/use-cases/client-rzmask/)
12:01:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:39%20GMT	https://breezometer.com/5-things-to-know-about-air-pollution/	breezometer.com/5-things-to-know-about-air-pollution/index.html	(from https://breezometer.com/use-cases/client-rzmask/)
12:01:40	32888/32888	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Jul%202018%2009:01:39%20GMT	https://breezometer.com/use-cases/client-digital-health-mobile-app/	breezometer.com/use-cases/client-digital-health-mobile-app/index.html	(from https://breezometer.com/use/client-digital-health-mobile-app/)
12:01:41	2450/2450	---MCZ	200	added ('OK')	application/json	date:Sun,%2001%20Jul%202018%2009:01:40%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Fclient-digital-health-mobile-app%2F	breezometer.com/wp-json/oembed/1.0/embed56d1.json	(from https://breezometer.com/use-cases/client-digital-health-mobile-app/)
12:01:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Jul%202018%2009:01:41%20GMT	https://breezometer.com/?p=4364	breezometer.com/indexff33.html	(from https://breezometer.com/use-cases/client-digital-health-mobile-app/)
12:01:42	2547/2547	---MCZ	200	added ('OK')	text/xml	date:Sun,%2001%20Jul%202018%2009:01:41%20GMT	https://breezometer.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbreezometer.com%2Fuse-cases%2Fclient-digital-health-mobile-app%2F&format=xml	breezometer.com/wp-json/oembed/1.0/embed3401	(from https://breezometer.com/use-cases/client-digital-health-mobile-app/)
